unit_id,timestamp,solar_irradiance_Wm2,temperature_C,panel_voltage_V,panel_current_A,battery_soc_pct
aurion-002,10/21/2025 17:00,0,37.22,35.64,0,0.03
aurion-002,10/21/2025 18:00,0,32.69,36.82,0,0.03
aurion-002,10/21/2025 19:00,0,32.11,35.41,0,0.03
aurion-002,10/21/2025 20:00,0,35.97,33.42,0,0.03
aurion-002,10/21/2025 21:00,0,36.16,36.52,0,0.03
aurion-002,10/21/2025 22:00,0,33.54,34.88,0,0.03
aurion-002,10/21/2025 23:00,0,36.67,36.95,0,0.03
aurion-002,10/22/2025 0:00,0,38.33,36.46,0,0.03
aurion-002,10/22/2025 1:00,0,31.59,36.25,0,0.03
aurion-002,10/22/2025 2:00,0,28.15,34.93,0,0.03
aurion-002,10/22/2025 3:00,0,39.67,36.05,0,0.03
aurion-002,10/22/2025 4:00,0,41.44,35.8,0,0.03
aurion-002,10/22/2025 5:00,0,36.63,36.4,0,0.03
aurion-002,10/22/2025 6:00,0,31.39,34.44,0,0.03
aurion-002,10/22/2025 7:00,0,28.24,35.8,0,0.03
aurion-002,10/22/2025 8:00,0,28.27,35.18,0,0.03
aurion-002,10/22/2025 9:00,0,38.21,36.31,0,0.03
aurion-002,10/22/2025 10:00,0,39.32,36.36,0,0.03
aurion-002,10/22/2025 11:00,0,28.29,35.72,0,0.03
aurion-002,10/22/2025 12:00,0,32.69,36.21,0,0.03
aurion-002,10/22/2025 13:00,0,30.83,36.36,0,0.03
aurion-002,10/22/2025 14:00,0,33.19,36.77,0,0.03
aurion-002,10/22/2025 15:00,0,23.47,36.31,0,0.03
aurion-002,10/22/2025 16:00,0,42.49,35.18,0,0.03
aurion-002,10/22/2025 17:00,0,31.25,37.25,0,0.03
aurion-002,10/22/2025 18:00,0,27.65,34.57,0,0.03
aurion-002,10/22/2025 19:00,0,35.49,38.08,0,0.03
aurion-002,10/22/2025 20:00,0,37.94,35.93,0,0.03
aurion-002,10/22/2025 21:00,0,36.34,36.9,0,0.03
aurion-002,10/22/2025 22:00,0,34.54,34.94,0,0.03
aurion-002,10/22/2025 23:00,0,31.49,35.9,0,0.03
aurion-002,10/23/2025 0:00,0,45.06,35.53,0,0.03
aurion-002,10/23/2025 1:00,0,40.74,35.02,0,0.03
aurion-002,10/23/2025 2:00,0,35.83,37.23,0,0.03
aurion-002,10/23/2025 3:00,0,35.07,36.64,0,0.03
aurion-002,10/23/2025 4:00,0,37.33,37.82,0,0.03
aurion-002,10/23/2025 5:00,0,35.99,36.31,0,0.03
aurion-002,10/23/2025 6:00,0,32.51,38.06,0,0.03
aurion-002,10/23/2025 7:00,0,40.61,35.4,0,0.03
aurion-002,10/23/2025 8:00,0,34.62,37.53,0,0.03
aurion-002,10/23/2025 9:00,0,37.89,35.26,0,0.03
aurion-002,10/23/2025 10:00,0,39.24,36.43,0,0.03
aurion-002,10/23/2025 11:00,0,36.13,36.5,0,0.03
aurion-002,10/23/2025 12:00,0,31,34.49,0,0.03
aurion-002,10/23/2025 13:00,0,32.42,37.65,0,0.03
aurion-002,10/23/2025 14:00,0,36.49,37.47,0,0.03
aurion-002,10/23/2025 15:00,0,32.21,37.05,0,0.03
aurion-002,10/23/2025 16:00,0,41.83,37.15,0,0.03
aurion-002,10/23/2025 17:00,0,32.31,35.3,0,0.03
aurion-002,10/23/2025 18:00,0,33.3,35.26,0,0.03
aurion-002,10/23/2025 19:00,0,37.79,37.37,0,0.03
aurion-002,10/23/2025 20:00,0,37.03,35.56,0,0.03
aurion-002,10/23/2025 21:00,0,37.39,34.72,0,0.03
aurion-002,10/23/2025 22:00,0,28.16,36.67,0,0.03
aurion-002,10/23/2025 23:00,0,43.57,35.53,0,0.03
aurion-002,10/24/2025 0:00,0,29.34,34.88,0,0.03
aurion-002,10/24/2025 1:00,0,36.93,35.45,0,0.03
aurion-002,10/24/2025 2:00,0,34.39,34.75,0,0.03
aurion-002,10/24/2025 3:00,0,23.97,36.43,0,0.03
aurion-002,10/24/2025 4:00,0,27.48,34.3,0,0.03
aurion-002,10/24/2025 5:00,0,43.82,36.44,0,0.03
aurion-002,10/24/2025 6:00,0,36.76,33.39,0,0.03
aurion-002,10/24/2025 7:00,0,35.05,36.22,0,0.03
aurion-002,10/24/2025 8:00,0,29.14,37.1,0,0.03
aurion-002,10/24/2025 9:00,0,38.16,37.55,0,0.03
aurion-002,10/24/2025 10:00,0,36.51,35.04,0,0.03
aurion-002,10/24/2025 11:00,0,32.03,35.12,0,0.03
aurion-002,10/24/2025 12:00,0,38.42,35.72,0,0.03
aurion-002,10/24/2025 13:00,0,28.51,36.55,0,0.03
aurion-002,10/24/2025 14:00,0,32.59,36.62,0,0.03
aurion-002,10/24/2025 15:00,0,33.2,35.13,0,0.03
aurion-002,10/24/2025 16:00,0,38.3,36.49,0,0.03
aurion-002,10/24/2025 17:00,0,44.6,34.91,0,0.03
aurion-002,10/24/2025 18:00,0,32.13,35.49,0,0.03
aurion-002,10/24/2025 19:00,0,36.42,36.45,0,0.03
aurion-002,10/24/2025 20:00,0,26.39,37.73,0,0.03
aurion-002,10/24/2025 21:00,0,29.68,37.15,0,0.03
aurion-002,10/24/2025 22:00,0,25.7,35.95,0,0.03
aurion-002,10/24/2025 23:00,0,33.46,36.07,0,0.03
aurion-002,10/25/2025 0:00,0,40.28,37.09,0,0.03
aurion-002,10/25/2025 1:00,0,41.32,37.44,0,0.03
aurion-002,10/25/2025 2:00,0,36.98,36.41,0,0.03
aurion-002,10/25/2025 3:00,0,40.14,38.04,0,0.03
aurion-002,10/25/2025 4:00,0,39.94,36.02,0,0.03
aurion-002,10/25/2025 5:00,0,27.84,35.86,0,0.03
aurion-002,10/25/2025 6:00,0,36.45,36.03,0,0.03
aurion-002,10/25/2025 7:00,0,28.84,37.63,0,0.03
aurion-002,10/25/2025 8:00,0,41.24,37.91,0,0.03
aurion-002,10/25/2025 9:00,0,38.6,34.9,0,0.03
aurion-002,10/25/2025 10:00,0,44.09,35.63,0,0.03
aurion-002,10/25/2025 11:00,0,43.45,35.91,0,0.03
aurion-002,10/25/2025 12:00,0,35.3,35.89,0,0.03
aurion-002,10/25/2025 13:00,0,41.75,36.17,0,0.03
aurion-002,10/25/2025 14:00,0,38.03,34.56,0,0.03
aurion-002,10/25/2025 15:00,0,24.39,37.59,0,0.03
aurion-002,10/25/2025 16:00,0,36.12,35.22,0,0.03
aurion-002,10/25/2025 17:00,0,27.2,36.07,0,0.03
aurion-002,10/25/2025 18:00,0,29.67,36.74,0,0.03
aurion-002,10/25/2025 19:00,0,39.92,33.88,0,0.03
aurion-002,10/25/2025 20:00,0,33.2,34.42,0,0.03
aurion-002,10/25/2025 21:00,0,27.72,36.53,0,0.03
aurion-002,10/25/2025 22:00,0,32.38,35.13,0,0.03
aurion-002,10/25/2025 23:00,0,41.12,36.15,0,0.03
aurion-002,10/26/2025 0:00,0,29.02,37.59,0,0.03
aurion-002,10/26/2025 1:00,0,47.1,37,0,0.03
aurion-002,10/26/2025 2:00,0,35.68,36.15,0,0.03
aurion-002,10/26/2025 3:00,0,35.53,37.33,0,0.03
aurion-002,10/26/2025 4:00,0,32.89,36.38,0,0.03
aurion-002,10/26/2025 5:00,0,42.96,37.75,0,0.03
aurion-002,10/26/2025 6:00,0,32.37,34.59,0,0.03
aurion-002,10/26/2025 7:00,0,35.21,36.38,0,0.03
aurion-002,10/26/2025 8:00,0,34.31,36.13,0,0.03
aurion-002,10/26/2025 9:00,0,26.78,35.88,0,0.03
aurion-002,10/26/2025 10:00,0,42.19,38.04,0,0.03
aurion-002,10/26/2025 11:00,0,35.77,35.09,0,0.03
aurion-002,10/26/2025 12:00,0,44.91,36.57,0,0.03
aurion-002,10/26/2025 13:00,0,34.25,36.72,0,0.03
aurion-002,10/26/2025 14:00,0,41.16,36.86,0,0.03
aurion-002,10/26/2025 15:00,0,35.2,36.37,0,0.03
aurion-002,10/26/2025 16:00,0,32.15,35.46,0,0.03
aurion-002,10/26/2025 17:00,0,33.61,35.94,0,0.03
aurion-002,10/26/2025 18:00,0,30.67,34.62,0,0.03
aurion-002,10/26/2025 19:00,0,37.41,36.03,0,0.03
aurion-002,10/26/2025 20:00,0,30.01,35.46,0,0.03
aurion-002,10/26/2025 21:00,0,37.92,35.74,0,0.03
aurion-002,10/26/2025 22:00,0,26.13,35.95,0,0.03
aurion-002,10/26/2025 23:00,0,33.34,36.88,0,0.03
aurion-002,10/27/2025 0:00,0,37.07,34.9,0,0.03
aurion-002,10/27/2025 1:00,0,35.21,35.93,0,0.03
aurion-002,10/27/2025 2:00,0,36.09,36.22,0,0.03
aurion-002,10/27/2025 3:00,0,35.63,35.8,0,0.03
aurion-002,10/27/2025 4:00,0,37.5,36.13,0,0.03
aurion-002,10/27/2025 5:00,0,38.01,35.7,0,0.03
aurion-002,10/27/2025 6:00,0,24.05,35.59,0,0.03
aurion-002,10/27/2025 7:00,0,38.51,37.58,0,0.03
aurion-002,10/27/2025 8:00,0,29.46,34.41,0,0.03
aurion-002,10/27/2025 9:00,0,31.26,35.41,0,0.03
aurion-002,10/27/2025 10:00,0,26.5,37.1,0,0.03
aurion-002,10/27/2025 11:00,0,39.03,37.92,0,0.03
aurion-002,10/27/2025 12:00,0,31.77,36.6,0,0.03
aurion-002,10/27/2025 13:00,0,30.84,36.82,0,0.03
aurion-002,10/27/2025 14:00,0,36.71,36.58,0,0.03
aurion-002,10/27/2025 15:00,0,41.66,35.38,0,0.03
aurion-002,10/27/2025 16:00,0,43.69,34.43,0,0.03
aurion-002,10/27/2025 17:00,0,35.45,35.84,0,0.03
aurion-002,10/27/2025 18:00,0,40.09,35.89,0,0.03
aurion-002,10/27/2025 19:00,0,38.54,36.17,0,0.03
aurion-002,10/27/2025 20:00,0,33.82,37.5,0,0.03
aurion-002,10/27/2025 21:00,0,33.5,35.37,0,0.03
aurion-002,10/27/2025 22:00,0,30.49,36.7,0,0.03
aurion-002,10/27/2025 23:00,0,31.92,35.83,0,0.03
aurion-002,10/28/2025 0:00,0,31.61,37.57,0,0.03
aurion-002,10/28/2025 1:00,0,37.2,36,0,0.03
aurion-002,10/28/2025 2:00,0,38.46,35.87,0,0.03
aurion-002,10/28/2025 3:00,0,35.66,36.34,0,0.03
aurion-002,10/28/2025 4:00,0,41.99,35.12,0,0.03
aurion-002,10/28/2025 5:00,0,35.04,37.12,0,0.03
aurion-002,10/28/2025 6:00,0,33.18,37.3,0,0.03
aurion-002,10/28/2025 7:00,0,35.67,35.6,0,0.03
aurion-002,10/28/2025 8:00,0,28.06,35.06,0,0.03
aurion-002,10/28/2025 9:00,0,41.26,36.8,0,0.03
aurion-002,10/28/2025 10:00,0,40.89,35.49,0,0.03
aurion-002,10/28/2025 11:00,0,39.74,36.91,0,0.03
aurion-002,10/28/2025 12:00,0,39.85,35.82,0,0.03
aurion-002,10/28/2025 13:00,0,25.76,33.59,0,0.03
aurion-002,10/28/2025 14:00,0,32.51,35.35,0,0.03
aurion-002,10/28/2025 15:00,0,34.32,35.31,0,0.03
aurion-002,10/28/2025 16:00,0,39.17,36.52,0,0.03
aurion-002,10/28/2025 17:00,0,36.27,36.23,0,0.03
aurion-002,10/28/2025 18:00,0,30.53,37.05,0,0.03
aurion-002,10/28/2025 19:00,0,33.45,35.96,0,0.03
aurion-002,10/28/2025 20:00,0,20.82,36.44,0,0.03
aurion-002,10/28/2025 21:00,0,38.87,38.9,0,0.03
aurion-002,10/28/2025 22:00,0,34.32,35.24,0,0.03
aurion-002,10/28/2025 23:00,0,37.18,35.63,0,0.03
aurion-002,10/29/2025 0:00,0,37.74,37.19,0,0.03
aurion-002,10/29/2025 1:00,0,38.96,33.48,0,0.03
aurion-002,10/29/2025 2:00,0,35.28,38.22,0,0.03
aurion-002,10/29/2025 3:00,0,30.52,33.59,0,0.03
aurion-002,10/29/2025 4:00,0,32.03,34.69,0,0.03
aurion-002,10/29/2025 5:00,0,28.85,37.69,0,0.03
aurion-002,10/29/2025 6:00,0,31.9,34.7,0,0.03
aurion-002,10/29/2025 7:00,0,43.88,36.14,0,0.03
aurion-002,10/29/2025 8:00,0,45.54,35.56,0,0.03
aurion-002,10/29/2025 9:00,0,32.4,36.27,0,0.03
aurion-002,10/29/2025 10:00,0,31.53,35.58,0,0.03
aurion-002,10/29/2025 11:00,0,33.12,35,0,0.03
aurion-002,10/29/2025 12:00,0,31.38,36.6,0,0.03
aurion-002,10/29/2025 13:00,0,24.53,36.5,0,0.03
aurion-002,10/29/2025 14:00,6.7,41.35,35.54,0.05,0.03
aurion-002,10/29/2025 15:00,0,41.35,35.21,0,0.03
aurion-002,10/29/2025 16:00,0,31.92,35.41,0,0.03
aurion-002,10/29/2025 17:00,0,36.84,35.09,0,0.03
aurion-002,10/29/2025 18:00,0,30.05,36.25,0,0.03
aurion-002,10/29/2025 19:00,0,34.72,35.45,0,0.03
aurion-002,10/29/2025 20:00,0,34.01,35.09,0,0.03
aurion-002,10/29/2025 21:00,115.84,27.12,35.7,0.84,0.03
aurion-002,10/29/2025 22:00,0,37.36,37.09,0,0.03
aurion-002,10/29/2025 23:00,77.47,27.92,36.96,0.56,0.03
aurion-002,10/30/2025 0:00,0,41.56,35.79,0,0.03
